,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
5144,5144,Vikash Choudhary,@VikasOfficial91,2023-01-10T05:57:35.000Z,"Vikash Chaudhary
@WeeksOfficial91
·
10 reports","Uttarakhand – The work of demolishing the houses and hotels in Joshimath which have more cracks will start from today.

#Joshimath #JoshimathDemolition #joshimathsinking
1
6
142",,,1.0,6,['https://pbs.twimg.com/media/FmFtD31aEAArsQF?format=jpg&name=small'],https://twitter.com/VikasOfficial91/status/1612690095710277633,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5148,5148,Priyaraj PrriyaRaj,@PrriyaRaj,2023-01-10T05:32:31.000Z,"Priyaraj PrriyaRaj
@PrriyaRaj
,
Jan 10","Replying to 
@nairsameer
 @BittuSahgal
  and 9 others
When the report on #environmental damage appeared in May 1976, #IndiraGandhi was the prime minister and #Emergency was in place. She could have planned to save #Joshimath without bothering about the opposition. What do you have to say?

#joshimathsinking
The following media includes potentially sensitive content. Change settings
View
1
148",,1.0,,,[],https://twitter.com/PrriyaRaj/status/1612683784310390786,PERSON,male,"{'neg': 0.052, 'neu': 0.861, 'pos': 0.087, 'compound': 0.2924}",0.2924,pos
5150,5150,Sandeep Kurl,@KurlSandeep,2023-01-10T05:26:16.000Z,"Sandeep Kurl
@KurlSandeep
·
10 Jan","Indepth coverage on the issue by Amit Bathla 
#joshimathsinking: How man-made factors assaulted fragile ecology
hindustantimes.com
Joshimath sinking: How man-made factors assaulted fragile ecology
Joshimath , on the Rishikesh-Badrinath National Highway (NH 7), it is an overnight halt for the people visiting the shrines at Badrinath and Hemkund Sahib and tourist destinations Auli, and the...
7",,,,,[],https://twitter.com/KurlSandeep/status/1612682214046838784,PERSON,male,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.7783}",-0.7783,neg
5160,5160,Punjab Kesari,@punjabkesari,2023-01-10T04:11:51.000Z,"Punjab Kesari
@punjabkesari
,
10 Jan","Joshimath crisis: 'unsafe' houses to be demolished in Joshimath from today, red marks being put on houses with cracks
https://punjabkesari.in/national/news/unsafe-houses-will-be-demolished-in-joshimath-from-today-1749111…
#JoshimathSinking #Joshimathcrisis #JoshimathLandslide #CentralGovernment #GovernmentofUttarakhand #NDRF #rescueoperations #punjabkesari
2
168",,,,2,['https://pbs.twimg.com/media/FmFU4kdaMAA9n0N?format=jpg&name=small'],https://twitter.com/punjabkesari/status/1612663486441721857,PERSON,male,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
5165,5165,Amar Ujala,@AmarUjalaNews,2023-01-10T03:14:56.000Z,"my light
@amrujalaneos
·
Go to 10","#joshimathsinking #bharatjodoyatra #todayweather
News Headlines: Unsafe buildings will be demolished in the sinking city from today, including 10 big news
youtube.com
News Headlines: Unsafe buildings will be demolished in the sinking city from today, including...
Amar Ujala Top 10 News Headlines: Unsafe buildings will be demolished in the sinking city from today, including 10 big news #newsheadlines #top10news #joshimathsinking #bharatjodoyat...
8
1,349",,,,8,['https://pbs.twimg.com/card_img/1623607430201454592/Whg2P5mU?format=jpg&name=240x240'],https://twitter.com/AmarUjalaNews/status/1612649160465055755,PERSON,male,"{'neg': 0.0, 'neu': 0.971, 'pos': 0.029, 'compound': 0.2023}",0.2023,pos
5170,5170,The New Indian,@TheNewIndian_in,2023-01-10T01:30:00.000Z,"The New Indian
@TheNewIndian_in
·
10 Jan",". 
@INCIndia
  demanded that central government declare situation in #Joshimath a national disaster and stop work on all projects

Party spokesperson 
@PawanKhera
 terms ex-gratia of ₹5,000 a cruel joke : 
@Anand_Journ
  

#Joshimathcrisis #joshimathsinking
newindian.in
Declare it a national disaster: Congress on land subsidence in Joshimath - THE NEW INDIAN
Congress accuses the ruling BJP government of delay in responding to the situation in Joshimath
1
1
6
1,148",✍,1.0,1.0,6,['https://pbs.twimg.com/card_img/1623596178590912512/j0i1Zm2P?format=jpg&name=small'],https://twitter.com/TheNewIndian_in/status/1612622755156955137,PERSON,male,"{'neg': 0.275, 'neu': 0.661, 'pos': 0.065, 'compound': -0.9423}",-0.9423,neg
5173,5173,Rajneesh Agrawal,@rajneeshagraw13,2023-01-11T22:58:08.000Z,"Rajneesh Aggarwal
@rajneeshgraun13
·
12 informed","https://youtu.be/Xq_Y32Q_qSg
watch
@1ALOKJOSHI
 talking to Prof. Rajiv Sinha of IIT Kanpur who has surveyed areas of Uttarakhand #joshimathsinking
youtube.com
Joshimath Sinking: Much bigger crisis for Uttarakhand? Pro Rajeev...
The real reason for the collapse of Joshimath? What did the scientists of IIT Kanpur find in the survey? What is the big warning of the survey team? IIT Kanpur Geological Professor Ra...
11",,,,,[],https://twitter.com/rajneeshagraw13/status/1613309312700674049,PERSON,male,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.8924}",-0.8924,neg
5177,5177,Ashish Singh,@ashishthakur905,2023-01-11T19:23:42.000Z,"Ashish Singh
@ashishthakur905
,
12 Jan","Those in whose eyes construction of big bridges, highways etc. is the only development, they should take a lesson from Joshimath.
#joshimath
#joshimathsinking
15",,,,,[],https://twitter.com/ashishthakur905/status/1613255346629509120,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5187,5187,Ayush Kaushik,@ayushkaushikk,2023-01-11T14:48:43.000Z,"Ayush Kaushik
@ayushkaushik
,
Jan 11","Wish people would have listened to the Iron lady at the right time.
@SushmaSwaraj
 @BansuriSwaraj
 #joshimathcrisis #joshimathsinking
Ramesh Bhatt
@Rameshbhimtal
,
Jan 11
If the matter has come out then it will go far away.
#save joshimath
#JoshimathIsSinking
#joshimath
1
2
228",,,1.0,2,"['https://pbs.twimg.com/profile_images/1044048249764679680/OC3NM5lW_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613057023616385025/pu/img/LKUsFs0pxQ3fTnmy.jpg']",https://twitter.com/ayushkaushikk/status/1613186145088860161,PERSON,male,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.4215}",0.4215,pos
5188,5188,MUHAMMAD IRFAN,@MUHAMMA90078066,2023-01-11T14:48:11.000Z,"Muhammad Irfan
@mohammass 0078066
·
11 Jan","#evacuatejoshimath #Joshimathcrisis #Joshimath #joshimathsinking
IndiaToday
@IndiaToday
·
11 Jan
Temple town sinks, tempers soar. 
Weather adds to the woes. 
Watch #Newstrack with @rahulkanwal 
 #JoshimathIsSinking #ITLivestream  https://twitter.com/i/broadcasts/1YqxoAwjLPjGv…
2
85",,,,2,"['https://pbs.twimg.com/media/FmMwGaeaEAA7uX9?format=jpg&name=small', 'https://pbs.twimg.com/media/FmMwG0XaMAEH9TK?format=jpg&name=small', 'https://pbs.twimg.com/media/FmMwHgKaUAAXrdl?format=jpg&name=small', 'https://pbs.twimg.com/media/FmMwIF2aYAE-XxT?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1395253672678809601/s-kiJ9xn_mini.png']",https://twitter.com/MUHAMMA90078066/status/1613186012267819008,PERSON,male,"{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.6369}",-0.6369,neg
5190,5190,Shantanu Kumar,@ShantanuT_media,2023-01-11T13:59:19.000Z,"Shantanu Kumar
@shantnut_media
,
Jan 11","Who is responsible for the devastation in Joshimath?
#joshimathsinking #joshimath
1
5
170",,,1.0,5,['https://pbs.twimg.com/media/FmMk7WnaYAY5yQ5?format=jpg&name=small'],https://twitter.com/ShantanuT_media/status/1613173712462970881,PERSON,male,"{'neg': 0.199, 'neu': 0.638, 'pos': 0.163, 'compound': -0.128}",-0.128,neg
5192,5192,Ranjit Kumar,@RanjitOne,2023-01-11T13:52:15.000Z,"Ranjit Kumar
@ranjitne
,
Jan 11","Thread : #Joshimathcrisis #Joshimathsinking
Vimlendu Jha विमलेंदु झा
@vimlendu
·
10 Jan
JOSHIMATH SINKING THREAD:
All the coverage on Joshimath will show you visuals of haphazard construction n tilted homes with cracks, n also build a narrative that it is the main reason for the disaster. That’s half the truth and a coverup exercise, to protect the main CULPRIT. ++
Show this thread
1
101",,,,1,['https://pbs.twimg.com/profile_images/1144996152338599936/KX067fDj_mini.jpg'],https://twitter.com/RanjitOne/status/1613171935944540165,PERSON,male,"{'neg': 0.064, 'neu': 0.859, 'pos': 0.077, 'compound': -0.0516}",-0.0516,neg
5201,5201,ZEE HINDUSTAN,@ZeeHindustan_,2023-01-11T12:29:35.000Z,"ZEE HINDUSTAN
@ZeeHindustan_
·
11 Jan","Joshimath News: Bulldozer will run on dangerous house and hotel in Joshimath, angry people of Joshimath sitting on dharna

#joshimathlandslide #joshimathsinking
2
9
13
893",,2.0,9.0,13,['https://pbs.twimg.com/amplify_video_thumb/1613094810155638784/img/NmB59L7NTSRn8QNq.jpg'],https://twitter.com/ZeeHindustan_/status/1613151131517218817,PERSON,male,"{'neg': 0.234, 'neu': 0.766, 'pos': 0.0, 'compound': -0.7506}",-0.7506,neg
5203,5203,The Statesman,@TheStatesmanLtd,2023-01-11T11:30:01.000Z,"The Statesman
@TheStatesmanLtd
·
11 Jan","Uttarakhand government  announced Rs 1.5 lakh interim relief to affected families who have been shifted to safer locations after land subsidence in Joshimath led to houses and establishments developing cracks.
#Joshimath #joshimathsinking #Joshimathcrisis  #Uttarakhand
1
6
328",,,1.0,6,['https://pbs.twimg.com/media/FmL2gG8aUAI5zsC?format=jpg&name=small'],https://twitter.com/TheStatesmanLtd/status/1613136139925200896,PERSON,male,"{'neg': 0.041, 'neu': 0.81, 'pos': 0.149, 'compound': 0.6486}",0.6486,pos
5210,5210,Punjab Kesari,@PunjabKesariCom,2023-01-11T11:16:59.000Z,"Punjab Kesari
@punjabkesrik
,
Jan 11","Severe cold in Joshimath due to deteriorating weather, increased difficulties for the victims, the administration tightened its gear

#joshimathsinking #joshimathweather #topnews #uttarakhand #uttrakhand #joshimath
punjabkesari.com
Severe cold in Joshimath due to deteriorating weather, increased difficulties for the victims, the administration tightened its gear
In Joshimath of Chamoli district of Uttarakhand, which was cracking due to cracks, the severe cold increased the worries of the victims on Wednesday due to deteriorating weather conditions.
1
30",,,,1,['https://pbs.twimg.com/card_img/1621944723257831424/n0k2DoJv?format=jpg&name=small'],https://twitter.com/PunjabKesariCom/status/1613132860537569280,PERSON,male,"{'neg': 0.246, 'neu': 0.684, 'pos': 0.071, 'compound': -0.9274}",-0.9274,neg
5219,5219,Santosh Farswan,@Santosh_fn,2023-01-11T09:45:20.000Z,"Santosh Farswan
@Santosh_fn
·
11 Jan","If Joshimath was in any other state, the central government would have announced a relief package by now, and the Uttarakhand government is also not asking for a relief package, so that Bigg Boss doesn't get angry, while we have seen the central government relief package at the time of natural calamity. Gives
#joshimathsinking
4
9
39
856",,4.0,9.0,39,[],https://twitter.com/Santosh_fn/status/1613109797825712128,PERSON,male,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.926}",0.926,pos
5220,5220,shankaracharya Netralaya,@shankaran2013,2023-01-11T09:44:16.000Z,"Shankaracharya Netralaya
@shankaran2013
·
11 Jan","@DandiSwami
 @svaamishreeh
#jyotirmath #SaveJoshimath #joshimathsinking
@PMOIndia
 @narendramodi
 @AmitShahOffice
 @AmitShah
 @prahladspatel
 @pushkardhami
 @ChamoliDm
1008.guru
@svaamishreeh
·
11 Jan
#jyotirmath #Joshimath #JoshimathIsSinking #Jyotirmath_Emergency
3
4
55",,,3.0,4,"['https://pbs.twimg.com/profile_images/1190015328690089985/HEHTwSXD_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1612994136642326528/pu/img/U0bUMf4FAHhw1jyR.jpg']",https://twitter.com/shankaran2013/status/1613109527200821248,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5221,5221,Abhishek Bhatt,@officialabrk,2023-01-11T09:42:09.000Z,"Abhishek Bhatt
@officialabrk
·
11 Jan","एक जोशीमठ था 
#Joshimath 
#joshimath 
#joshimathsinking 
#savejoshimath 
#uttarakhand 
#Badrinath
The following media includes potentially sensitive content. Change settings
View
1
72",💔,,,1,[],https://twitter.com/officialabrk/status/1613108997237739520,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5222,5222,Akashdeep Baruah,@bforbaruah,2023-01-11T09:34:52.000Z,"Akashdeep Baruah
@bforbaruah
·
11 Jan","Replying to 
@CNBCTV18News
#JoshimathSinking | Meanwhile, some visuals shared by ANI showed crack on houses in #Chamba of Tehri district.

#Joshimathcrisis
cnbctv18.com
Joshimath news | No building other than 2 hotels to be razed, Uttarakhand CM announces compensation
Joshimath news: As many as 86 houses have been demarcated as an unsafe zone. The number of damaged houses in the town has gone up to 723, according to a bulletin issued by the Disaster Management...
54",,,,,[],https://twitter.com/bforbaruah/status/1613107163895042050,PERSON,male,"{'neg': 0.147, 'neu': 0.807, 'pos': 0.046, 'compound': -0.8442}",-0.8442,neg
5223,5223,Rahul Yadav,@rahul_yadav823,2023-01-11T09:06:39.000Z,"Rahul Yadav
@rahul_yadav823
·
11 Jan","Uttrakhand govt. announce Rs 1.5 lakh relief for those affected in Joshimath.
@pushkardhami
 #joshimathsinking #joshimath
1
3
139",,,1.0,3,['https://pbs.twimg.com/media/FmLh9TnacAAIJnX?format=jpg&name=small'],https://twitter.com/rahul_yadav823/status/1613100063223582721,PERSON,male,"{'neg': 0.086, 'neu': 0.749, 'pos': 0.166, 'compound': 0.3612}",0.3612,pos
5228,5228,vikash sharma,@vikashvats_yuth,2023-01-11T08:57:08.000Z,"Vikash Sharma
@vikashwats_youth
·
11 reported","This beautiful song
Keep them safe, today Joshimath is sinking and we all have to unite and raise our voice for it, otherwise Dev Bhoomi will one day get absorbed in Bhulok. #joshimathsinking
3
95",,,,3,['https://pbs.twimg.com/ext_tw_video_thumb/1613097594028429312/pu/img/BgCyDdUG4egVNgL9.jpg'],https://twitter.com/vikashvats_yuth/status/1613097666241781761,PERSON,male,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.7783}",0.7783,pos
5230,5230,Tanmoy l Tanmoy l,@tanmoyofc,2023-01-11T08:42:13.000Z,"Tanmoy l Tanmoy l
@tanmoyofc
·
11 Jan","After #Joshimath, is it now the turn of #Chamba 

#joshimathsinking #Joshimathcrisis
3
5
21
1,203",❓,3.0,5.0,21,['https://pbs.twimg.com/media/FmLcWYFakAEgq1a?format=jpg&name=small'],https://twitter.com/tanmoyofc/status/1613093915040813056,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5235,5235,Satish Acharya,@satishacharya,2023-01-11T08:37:23.000Z,"Satish Acharya
@satishacharya
,
Jan 11","It's sinking .. 
@moliticsindia
 cartoon. #communalharmony #joshimathsinking
34
435
2,434
72K",,34.0,435.0,"2,434",['https://pbs.twimg.com/media/FmLbQhoaUAA3XtU?format=jpg&name=small'],https://twitter.com/satishacharya/status/1613092696834576384,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5242,5242,Akhilesh Singh Butola,@ab_iim,2023-01-11T08:05:13.000Z,"Akhilesh Singh Butola
@ab_iim
·
11 Jan","#savejoshimath #joshimathsinking #SaveJoshimath
Uttarpath. Team
@UttarpathTeam
,
Jan 10
In Joshimath, the local people are protesting against the demolition of buildings without compensation and rehabilitation. Due to the protests, the administration had to stop the demolition of Hotel Malari. #save joshimath
2
1
67",,,2.0,1,"['https://pbs.twimg.com/profile_images/1612877025966190593/B6sjAce1_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1612811804786429952/pu/img/mi8jSL9FU0pocPg4.jpg']",https://twitter.com/ab_iim/status/1613084601102258176,PERSON,male,"{'neg': 0.154, 'neu': 0.846, 'pos': 0.0, 'compound': -0.7096}",-0.7096,neg
5245,5245,bhupi panwar,@askbhupi,2023-01-11T07:52:24.000Z,"Bhupi Panwar
@askbhpi
,
Jan 11","Negligence of leader and administration
suffering common man
#joshimathsinking
3
13
400",,,3.0,13,[],https://twitter.com/askbhupi/status/1613081375820906496,PERSON,male,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
5249,5249,krishna Singh Rajput,@Krishna31224069,2023-01-11T07:32:32.000Z,"krishna Singh Rajput
@Krishna31224069
·
11 Jan","Replying to 
@narendramodi177
 @narendramodi
  and 2 others
#joshimathsinking #JoshimathDemolition 
We will remember
1
41",,,,1,[],https://twitter.com/Krishna31224069/status/1613076375531053056,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5252,5252,Vikas Pokhriyal,@vikasindiafirst,2023-01-11T07:32:07.000Z,"Vikas Pokhriyal
@vikasindiafirst
,
Jan 11","#joshimathsinking 
@MinakshiKandwal
0:29
1
16
344",,,1.0,16,['https://pbs.twimg.com/ext_tw_video_thumb/1613075911439712257/pu/img/FCojW5Z8M1FAci9l.jpg'],https://twitter.com/vikasindiafirst/status/1613076274028883969,PERSON,male,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5253,5253,Saurabh Sharma,@saurabhsherry,2023-01-11T07:31:42.000Z,"Saurabh Sharma
@saurabhseroy
,
Jan 11","The demolition will happen under the observation of  Central Building Research Institute (CBRI). So far, 723 houses have developed cracks and 86 houses have been found unsafe to live. #joshimathsinking
reuters.com
India to demolish buildings in sinking Himalayan town
India will demolish some buildings in a northern Himalayan town near its border with China after evacuating families in the past few days, an official said on Tuesday, as hundreds of homes have...
1
4
8
801",,1.0,4.0,8,['https://pbs.twimg.com/card_img/1620477830558629888/Dj7YX_tZ?format=png&name=small'],https://twitter.com/saurabhsherry/status/1613076169016119296,PERSON,male,"{'neg': 0.035, 'neu': 0.965, 'pos': 0.0, 'compound': -0.3818}",-0.3818,neg
5257,5257,Prateek kataria,@PrateekUtters,2023-01-11T07:17:30.000Z,"Pratik Kataria
@anticutters
·
11 reported","Law of karma will catchup.#Joshimath was the tapo bhoomi of Adi Shankaracharya. Unfortunately we have been crooked enough to commercialise it built hotels,bars and adventure sports.Our greed and thrill has destroyed dev Bhoomi. #joshimathsinking
95",,,,,[],https://twitter.com/PrateekUtters/status/1613072592147185666,PERSON,male,"{'neg': 0.193, 'neu': 0.696, 'pos': 0.111, 'compound': -0.5423}",-0.5423,neg
5269,5269,Avi Dandiya,@avidandiya,2023-01-11T05:55:49.000Z,"Avi Dandiya
@avidandiya
,
Jan 11","Not nature corruption by your elected ones is responsible for sinking #Joshimath #joshimathsinking
6
21
125
8,968",,6.0,21.0,125,[],https://twitter.com/avidandiya/status/1613052036735434756,PERSON,male,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3182}",0.3182,pos
