UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:40.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","I am passionate The continuous stream of tears flowing from the tears of the people is enough to make everything empty. There is a strange silence all around. After spending their lifetime's hard earned money in their home, bar and house, today their homes are no longer safe.
#save joshimath
#joshimathsinking
1
1
6
78",,1,1,6,[],https://twitter.com/kamla_rawat_uk/status/1611549849861910534,PERSON,female,"{'neg': 0.185, 'neu': 0.708, 'pos': 0.106, 'compound': -0.1779}",-0.1779,neg
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:38.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","I am passionate Due to the landslide, my future has been put in question. Landslides happening in different wards of my city have taken away the happiness of my city. The cracks in the houses have taken away the happiness and peace of my townspeople.
#save joshimath
#joshimathsinking
1
1
6
72",,1,1,6,[],https://twitter.com/kamla_rawat_uk/status/1611549843155202048,PERSON,female,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.9337}",0.9337,pos
Kamla Rawat,@kamla_rawat_uk,2023-01-07T02:26:35.000Z,"Kamla Rawat
@kamla_rawat_uk
,
Jan 7","I am passionate I am the winter seat of Lord Badrivishal. Lord Badrivishal is worshiped for 6 months in my mythological Narasimha temple. Every year in the premises of the temple, before the opening of the doors of Badrivishal, the mythological Timundiya Kauthig is organized.
#save joshimath
#joshimathsinking
1
1
6
72",,1,1,6,[],https://twitter.com/kamla_rawat_uk/status/1611549831729909760,PERSON,female,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.7783}",0.7783,pos
Ritika Chandola,@RitikaChandola,2023-01-08T12:42:51.000Z,"Ritika Chandola
@hritikchandola
,
8 Jan","#joshimathsinking

- Who is responsible for Joshimath?

- Did the cracks in #joshimath appear in a single day?

- How to protect the pilgrimage of Hindus from human encroachment - know in this video
From
The Pamphlet
6
103
345
11.3K",👇 👇,6,103,345,['https://pbs.twimg.com/amplify_video_thumb/1612033530267324417/img/9G88BZfA9IJphNpZ.jpg'],https://twitter.com/RitikaChandola/status/1612067307924357120,PERSON,female,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.644}",0.644,pos
Mamta Painuly Kale,@mamta_kale,2023-01-08T08:47:07.000Z,"Mamta Painuly Kale
@mamta_kale
·
8 Jan","@PMOIndia
 To hold a high-level meeting with #Joshimath DM and other senior officials of #Uttarakhand ! #joshimathsinking
2
7
482",,,2,7,"['https://pbs.twimg.com/media/Fl8AtopaUAMl5Sd?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl8AtosakAAqiN9?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Fl8Ato2acAAwWJu?format=jpg&name=360x360']",https://twitter.com/mamta_kale/status/1612007983571165185,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Priya Sinha,@iPriyaSinha,2023-01-08T08:40:04.000Z,"Priya Singh
@priyasingh
,
8 Jan","Big meeting of PMO today on the matter of #Joshimath

#Breaking #JoshimathIsSinking #joshimathsinking
7
47
1,728",,,7,47,[],https://twitter.com/iPriyaSinha/status/1612006208650493954,PERSON,female,"{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.0258}",0.0258,pos
Apna Patrakar,@ApnaPatrakar,2023-01-08T08:26:13.000Z,"our reporter
@ourjournalist
,
8 Jan","Joshimath Sinking News: High level meeting in PMO regarding Joshimath landslide #joshimath #joshimathsinking #update #pmomeeting #uttarakhand
www.apnapatrakar.com
Joshimath Sinking News: High level meeting in PMO regarding Joshimath landslide
In his petition, Shankaracharya has also expressed apprehension of destruction of many historical religious places.
64",,,,,[],https://twitter.com/ApnaPatrakar/status/1612002722634686464,PERSON,female,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.7783}",-0.7783,neg
Renu saklani,@RenukaSaklani,2023-01-08T06:48:27.000Z,"Renu Sakleni
@Renukasakalani
·
8 John","Joshimath Is Sinking: The secret of Joshimath's sinking is hidden in an unknown spring that erupted in JP Colony.

https://amarujala.com/photo-gallery/dehradun/joshimath-sinking-secret-of-collapse-is-hidden-in-unknown-spring-erupted-in-jp-colony-scientist-dr-rautela…

#uttarakhandnews #dehradunnews
@AmarUjalaNews
 #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #Breaking_News #PushkarSinghDhami
amarujala.com
Joshimath Sinking: The secret of Joshimath's sinking is hidden in an unknown spring that erupted in JP Colony, surprising...
In the JP Colony, located in the lowest part of the city, the waterfall caused cracks in the walls of the city's houses, cracks in the ground and roads.
1
1
86",,1,,1,['https://pbs.twimg.com/card_img/1622147705085599746/c6P2haq3?format=jpg&name=small'],https://twitter.com/RenukaSaklani/status/1611978119740809217,PERSON,female,"{'neg': 0.061, 'neu': 0.851, 'pos': 0.089, 'compound': 0.3397}",0.3397,pos
Gujarati Jagran,@gujaratijagran,2023-01-08T03:32:23.000Z,"Gujarati Jagran
@Gujaratijagran
,
8 Jan","Joshimath is Sinking: The mystery of the sinking of Joshimath is hidden in an unknown spring that erupted in JP Colony, you will be surprised to know
#joshimath #joshimathsinking #joshimathlandslide #reasonrevealed
gujaratijagran.com
Joshimath is Sinking: The mystery of the sinking of Joshimath is hidden in an unknown spring that erupted in JP Colony,...
Joshimath is Sinking. Cracks in the walls of houses in Joshimath, soil erosion and roads collapsing in Joshimath lie hidden in the lowest-lying JP Colony of the city. It collects under the ground...
68",,,,,[],https://twitter.com/gujaratijagran/status/1611928776241483776,PERSON,female,"{'neg': 0.023, 'neu': 0.875, 'pos': 0.101, 'compound': 0.743}",0.743,pos
Devanshi Gurjar,@GurjarJrs,2023-01-09T22:06:13.000Z,"Devanshi Gurjar
@gurjarjars
,
10 Jan","#joshimathsinking
SACHIN RS GURJAR *Farmer's son*
@Sachin1819hot
,
Jan 10
#Uttarakhand #Save Joshimath
#joshimath @dollysharmaINC
#Uttarakhand_mange_land_law
#Uttarakhand #joshimathsinking.
1",,,,,"['https://pbs.twimg.com/profile_images/1580066573616046080/4F4UEHZt_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1612569606174179328/pu/img/DjazXGu1SRQStaz5.jpg']",https://twitter.com/GurjarJrs/status/1612571472157102080,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Shivani Azad,@shivaniazadTOI,2023-01-09T17:20:45.000Z,"Shivani Azad
@shivniazadtoi
,
9 Jan","Parts of Joshimath 'sinking 1cm/year', 2006 report warned - http://toi.in/pZsjMa/a31ga8 #joshimathsinking #JoshimathSubsidence 
@TOIIndiaNews
3
8
543",,,3,8,[],https://twitter.com/shivaniazadTOI/status/1612499631514202112,PERSON,female,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}",-0.2732,neg
Romola Butalia,@romolabutalia,2023-01-09T12:12:54.000Z,"Romola Butalia
@romolabutalia
·
9 Jan","#Joshimath #joshimathsinking ""There has been no lack of expert advice or warnings, it is just that these have been repeatedly ignored before the Joshimath disaster unfolded.""  Next question: Prevention of future disasters already warned, eg #Nainital
Joydeep Gupta
@joydeepgupta
·
9 Jan
Opinion: Joshimath, a disaster of ignored warnings https://thethirdpole.net/en/energy/joshimath-disaster-of-ignoring-risks-in-the-himalayas/… via @third_pole
1
2
8
442",,1,2,8,['https://pbs.twimg.com/profile_images/1160868551986520064/v5IPkMrJ_mini.jpg'],https://twitter.com/romolabutalia/status/1612422159753969666,PERSON,female,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.9761}",-0.9761,neg
ginnie,@rjginnie,2023-01-10T16:18:31.000Z,"ginnie
@rjginnie
·
10 Jan","Famous news anchor just compared #joshimathsinking to #HaldwaniEncroachment sigh … I kid you not - and I have finally no words left
3
3
39
4,252",🤐 🤐 🤐 🤐,3,3,39,[],https://twitter.com/rjginnie/status/1612846358159060997,PERSON,female,"{'neg': 0.103, 'neu': 0.845, 'pos': 0.052, 'compound': -0.2732}",-0.2732,neg
Hardika,@HardikaSharma2,2023-01-10T08:31:07.000Z,"Hearty
@hardikasharma2
·
10 John","This is so heartbreaking … 
#Joshimath #joshimathsinking #JoshimathSubsidence
The following media includes potentially sensitive content. Change settings
View
72",,,,,[],https://twitter.com/HardikaSharma2/status/1612728732724375552,PERSON,female,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.5949}",-0.5949,neg
Shreyoshi Guha,@ShreyoshiGuha,2023-01-10T07:41:30.000Z,"Shreyoshi Guha
@Shreyoshiguha
·
10","SC declines urgent hearing on #JoshimathSubsidence says 'Everything doesn't need to come before us'

#Joshimathcrisis #JoshimathIsSinking
#joshimathsinking #Uttarakhand
#JoshimathEmergency #SupremeCourt
#SupremeCourtofIndia
pixstory.com
SC declines urgent hearing on Joshimath subsidence says 'Everything doesn't need to come before us'
The Supreme Court of India today was supposed to hear the matter of Uttarakhand’s Joshimath land subsidence but the apex court refused to hear the matter, saying that everything important in the...
1
59",,,1,,[],https://twitter.com/ShreyoshiGuha/status/1612716246906318850,PERSON,female,"{'neg': 0.037, 'neu': 0.837, 'pos': 0.126, 'compound': 0.4019}",0.4019,pos
Ritu Bhandari,@BhandariRitu11,2023-01-10T06:50:40.000Z,"Ritu Bhandari
@bhandaririto11
,
10 Jan","#Supreme Court refuses to hear immediately in #Joshimath case..
@PMOIndia
 @narendramodi
 @BJP4India
 @pushkardhami
 @DIPR_UK
 @uttarakhandcops
 @ChamoliDm
 #Uttarakhand #Protest #Joshimath #joshimathsinking #JoshimathIsSinking #joshimathsinking
5
83",,,,5,[],https://twitter.com/BhandariRitu11/status/1612703453775814656,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Ritika Jain,@riotsjain,2023-01-10T05:30:13.000Z,"Ritika Jain
@riusjen
,
10 Jan","#SupremeCourt refuses an urgent hearing of a plea on the #joshimathsinking crisis saying “everything important in the country” did not need to come before them. “There are democratically elected govts that can look into this,” bench said listing plea for next week. 
@boomlive_in
1
6
7
2,361",,1,6,7,[],https://twitter.com/riotsjain/status/1612683207417409536,PERSON,female,"{'neg': 0.086, 'neu': 0.839, 'pos': 0.075, 'compound': -0.3612}",-0.3612,neg
Odisha Bhaskar,@odishabhaskar,2023-01-10T04:35:30.000Z,"Odisha Bhaskar
@odishabhaskar
,
10 Jan","#JoshimathIsSinking : Demolition drive to raze unsafe houses & hotels in 'sinking' town of Joshimath to begin today; more houses develop cracks 
#Joshimath #Joshimathcrisis #joshimathsinking #JoshimathSubsidence #JoshimathLandslide #JoshimathTragedy",,,,,['https://pbs.twimg.com/media/FmFaTWpagAYi4jT?format=png&name=small'],https://twitter.com/odishabhaskar/status/1612669438750527488,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Kanika Gahlaut,@kanikagahlaut,2023-01-11T11:24:46.000Z,"Kanika Gehlot
@KanikGahlaut
,
Jan 11","#joshimathsinking has got to the wildest ecological event of our lifetime. Previously one only heard of entire cities “sinking” not even in history but in mythology , or futuristic apocalypse movies.
139",🚨,,,,[],https://twitter.com/kanikagahlaut/status/1613134821852872704,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Kanika Gahlaut,@kanikagahlaut,2023-01-11T11:22:10.000Z,"Kanika Gehlot
@KanikGahlaut
,
Jan 11","#JoshimathSinking just shows planned worship corridors don’t really please the gods do they
1
1
156",,,1,1,[],https://twitter.com/kanikagahlaut/status/1613134165385576448,PERSON,female,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.5849}",0.5849,pos
Rakhi Sinha,@RakhiSinha,2023-01-11T09:48:05.000Z,"Rakhi Sinha
@Rakhisinha
·
Go to c","#joshimathsinking is SUCH a difficult situation. I shudder to even think of uncertainty it brings. People r so desperate that they r giving consent for consequences but not willing to vacate houses/shops. 
@pushkardhami
 @narendramodi
 this is a man made emergency. NOT a trivial 1.
Meenakshi Kandwal मीनाक्षी कंडवाल
@MinakshiKandwal
·
11 Jan
पूरी रिपोर्ट यहाँ  https://youtu.be/UpfFuWbrw8g 

#Joshimathcrisis #JoshimathIsSinking @pushkardhami @PMOIndia @nsitharamanoffc
Show this thread
1
1
62",👉,,1,1,['https://pbs.twimg.com/profile_images/1557046243557199872/puuKO0SV_mini.jpg'],https://twitter.com/RakhiSinha/status/1613110491106381824,PERSON,female,"{'neg': 0.138, 'neu': 0.796, 'pos': 0.066, 'compound': -0.6793}",-0.6793,neg
Karishma Sachdev,@suchdevkarishma,2023-01-11T08:37:56.000Z,"Karishma Sachdev
@suchdevkarishma
·
11 Jan","Cracks have come in 723 houses in Joshimath
#joshimathsinking
7
6
60
1,208",,7,6,60,[],https://twitter.com/suchdevkarishma/status/1613092834365825030,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Nancy Bajpai,@BajpaiNancy,2023-01-11T08:06:51.000Z,"Nancy Bajpai
@BajpaiNancy
,
Jan 11","#joshimathsinking please halt his EMI now
@nsitharaman
Meenakshi Kandwal Meenakshi Kandwal
@MinakshiKandwal
,
Jan 11
In Joshimath, before the disaster, the acute crisis of rehabilitation is spreading step by step. Madam @nsitharaman ji, I am placing this report in front of you, whose home, business, livelihood has come to a standstill..and there are clouds of uncertainty over the future, please halt their EMI now. @nsitharamanoffc @PMOIndia #Joshimathcrisis
Show this thread
1:24
76.7K views
38",,,,,['https://pbs.twimg.com/profile_images/1557046243557199872/puuKO0SV_mini.jpg'],https://twitter.com/BajpaiNancy/status/1613085014778073088,PERSON,female,"{'neg': 0.129, 'neu': 0.793, 'pos': 0.078, 'compound': -0.7351}",-0.7351,neg
Sweta Singh Fan,@SwetaSingh_Fans,2023-01-11T07:18:07.000Z,"Sweta Singh Fan
@SwetaSingh_Fans
·
11 Jan","Who will knock on the criminals who made Joshimath sink, should Joshimath be left to God? watch full show
@SwetaSinghAT
 With G!

 #Joshimath #SaveJoshimath #JoshimathSinking #10Tak
6:28
3,706 views
From
AajTak
68",,,,,[],https://twitter.com/SwetaSingh_Fans/status/1613072748406018048,PERSON,female,"{'neg': 0.111, 'neu': 0.831, 'pos': 0.058, 'compound': -0.4389}",-0.4389,neg
Rekha Kothari,@rekhakothari,2023-01-12T18:01:54.000Z,"Rekha Kothari
@rekhakothari
·
12 Jan","Replying to 
@MinakshiKandwal
Badri Vishal palan karta hai...yeh Anth nahi hai..yeh chetawani Ek nayi shuruaat ke liye hai..
Baba Kedar ne sochne ka wakt bhi nahi diya tha, Samhar karte samay ..disaster2013
#joshimathsinking
#JoshimathDemolition
54",,,,,[],https://twitter.com/rekhakothari/status/1613597148888858624,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Ishita Mishra,@khabrimishra,2023-01-12T17:59:15.000Z,"Ishita Mishra
@khabrimishra
,
12 Jan","Rains and snow in prediction for #Joshimath 
Our prayers may give warmth to people !

#joshimathsinking 
2
7
590",🙏,,2,7,['https://pbs.twimg.com/media/FmSlcm5aMAAMWlk?format=jpg&name=small'],https://twitter.com/khabrimishra/status/1613596483324121089,PERSON,female,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5093}",0.5093,pos
Akansha Chauhan,@_AkanshaChauhan,2023-01-12T17:51:20.000Z,"Akansha Chauhan
@_AkanshChauhan
,
12 Jan","Extremely touching! May God give strength to these people and the situation will improve soon

#Joshimathcrisis #SaveJoshimath #Joshimathsinking
Shivam Shandilya
@Journoshivam
·
12 Jan
Painful. #Joshimath
2
1
12
373",,2,1,12,"['https://pbs.twimg.com/profile_images/1583159784722690048/-ZqiL08I_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613422163096375297/pu/img/Alryc7lXLeZR2Icy.jpg']",https://twitter.com/_AkanshaChauhan/status/1613594490782257154,PERSON,female,"{'neg': 0.084, 'neu': 0.664, 'pos': 0.253, 'compound': 0.7055}",0.7055,pos
Shreya Agarwal,@shreyagarwal_12,2023-01-12T15:24:38.000Z,"Shreya Agarwal
@Mr.Agarwal_12
,
12 Jan","Getting 
@AishwaryakiRai
's rais on demonetization, #Haldwani #joshimathsinking & Jamiat Ulama E Hind's SC petition against anti-conversion laws.. :) 

Watch.
Citti Media
@CittiMedia
·
12 Jan
.@AishwaryakiRai

All judges agreed that demonetisation was undertaken with noble intent, to benefit the people of India: Advocate Aishwarya Mudgil explains the Supreme Court verdict on the 2016 demonetisation  https://youtu.be/6OlcWpANcQo

 #Demonetisation #SupremeCourtOfIndia
1
8
1,232",,,1,8,"['https://pbs.twimg.com/profile_images/1305563778365431810/tvc3aMWa_mini.jpg', 'https://pbs.twimg.com/media/FmRn9ZKaAAIOTlF?format=jpg&name=small']",https://twitter.com/shreyagarwal_12/status/1613557573512474626,PERSON,female,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.936}",0.936,pos
Disha Kalpasi,@dishakalpasi31,2023-01-12T14:03:16.000Z,"direction fantasy
@dishkopc31
,
12 Jan","@pushkardhami
 @narendramodi
 @PMOIndia
 @ukcmo
 
#Joshimathcrisis #joshimathsinking #JoshimathLandslide #JoshimathEmergency #JoshimathDemolition
41",,,,,['https://pbs.twimg.com/media/FmRvbUhX0AAR1IJ?format=jpg&name=small'],https://twitter.com/dishakalpasi31/status/1613537094579765253,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Odisha Bhaskar,@odishabhaskar,2023-01-12T11:12:10.000Z,"Odisha Bhaskar
@odishabhaskar
,
12 Jan","Demolition drive resumes at #Uttarakhand's #Joshimath  on Thursday amid protests by locals
#Joshimath #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #JoshimathEmergency
91",,,,,['https://pbs.twimg.com/media/FmRIQ4JaAAMm9wl?format=png&name=small'],https://twitter.com/odishabhaskar/status/1613494035687280642,PERSON,female,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}",-0.2263,neg
Renu saklani,@RenukaSaklani,2023-01-12T10:49:36.000Z,"Renu Sakleni
@Renukasakalani
·
12 John","Joshimath Crisis: Action to demolish Malari Inn and Mount View Hotel begins, highway closed by putting barricades

https://amarujala.com/dehradun/joshimath-crisis-action-to-demolish-malari-inn-and-mount-view-hotel-read-more-updates-in-hindi…

#uttarakhandnews #dehradunnews
@AmarUjalaNews
 #joshimathcrisis #Joshimath #JoshimathIsSinking #joshimathsinking #malariinn #mountview #BreakingNews
3
129",,,,3,['https://pbs.twimg.com/ext_tw_video_thumb/1613488245450637312/pu/img/bBmFYe8XEysZVbLj.jpg'],https://twitter.com/RenukaSaklani/status/1613488359913193472,PERSON,female,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
Sweta Singh Fan,@SwetaSingh_Fans,2023-01-12T09:51:42.000Z,"Sweta Singh Fan
@SwetaSingh_Fans
·
12 Jan","till date
@SwetaSinghAT
 Reached Joshimath, asked questions to the head of the committee of IT Roorkee, how will Joshimath be saved? Watch in Aaj Tak's special report!

#Joshimath #joshimathsinking #JoshimathLandslide
From
AajTak
45",,,,,['https://pbs.twimg.com/amplify_video_thumb/1613385662128099328/img/i3xzr0dNEgKjsFY5.jpg'],https://twitter.com/SwetaSingh_Fans/status/1613473787890237441,PERSON,female,"{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.7345}",0.7345,pos
Himanshi Bisht,@himanshi__bisht,2023-01-12T07:38:41.000Z,"Himanshi Bisht
@himanshi__bisht
,
12 Jan","Watch the truth of Joshimath on the ground report #Joshimath #joshimathsinking
The Pamphlet
@Pamphlet_in
,
Jan 12
ground report

After the landslide in #Joshimath, there has been a debate on all the reasons due to which the condition in Joshimath has worsened today. The government and administration are talking to the people regarding displacement and compensation.

Residents of Joshimath are telling all sides of Joshimath disaster

@Himanshi__bisht
3:22
2
24
1,043",,,2,24,"['https://pbs.twimg.com/profile_images/1595298862448926720/6kaNyg1z_mini.jpg', 'https://pbs.twimg.com/media/FmQUazCaAAYcFar.jpg']",https://twitter.com/himanshi__bisht/status/1613440312739000323,PERSON,female,"{'neg': 0.094, 'neu': 0.875, 'pos': 0.031, 'compound': -0.6908}",-0.6908,neg
