,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
535,535,Partha Jyoti Das,@PJDAssam,2023-01-15T09:57:59.000Z,"Partha Jyoti Das
@pjdasam
,
15 Jan","The CFC team's observation on the Joshimath disaster, from a climate change perspective. CFC is a collaboration of
@FactCrescendo
 and
@Aaranyak
,
@ClimateFC
,
@accmsociety
,
@ndmaindia
,
@ClimateReality
,
@tcrpindia
,
@water_conflicts
#joshimathsinking
climatefactchecks.org
What makes climate change a factor in Joshimath's sinking - Climate Fact Checks
By Manjori Borkotoky and Aayushi Sharma The hill town of Joshimath in Uttarakhand has been disrupted in the last few days as residents took to the streets to demand action for the cracks that have...
3
4
324",,,3.0,4,['https://pbs.twimg.com/card_img/1613729878091894784/hRpdEhck?format=png&name=small'],https://twitter.com/PJDAssam/status/1614562531816927232
536,536,Ankit Sharma,@ankitsharmauk,2023-01-15T17:00:17.000Z,"Ankit Sharma
@ankitsharmauk
,
15 Jan","Uttarakhand High Court In Its Order On 12.01.2023 Said, ""We direct the State to strictly enforce the ban
on construction in Joshimath area imposed on 5..01.2023 -

(Just a Gentle Reminder) #JoshimathIsSinking #joshimathsinking
2
114",,,,2,[],https://twitter.com/ankitsharmauk/status/1614668807133593600
537,537,Jyotiraditya rajat,@rawwwjattt,2023-01-15T17:38:07.000Z,"Jyotiraditya Rajat
@rawwwjattt
,
Jan 15","#joshimathsinking
Government is trying to shut down the news and reports about it.
#boycottbjp
#boycottcentralgovernment
30",,,,,[],https://twitter.com/rawwwjattt/status/1614678327993958400
538,538,Amit Sharma,@amit712_2010,2023-01-15T06:34:53.000Z,"Amit Sharma
@amit712_2010
,
Jan 15","#joshimathsinking
What is happening in Joshimath,same thing happened in Sarauta village of Himachal's Chamba district(BAJOLI-HOLI HYDRO POWER PROJECT).Read details in Pics.If thts true then NTPC is suspect
@narendramodi
 @narendramodi_in
 @AmitShah
 @HMOIndia
 @PMOIndia
@PIB_India
121",,,,,"['https://pbs.twimg.com/media/FmfliJvagAA1b5K?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FmfljLdacAEt0Uo?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FmflkIgaAAALs4a?format=jpg&name=small']",https://twitter.com/amit712_2010/status/1614511419168559105
539,539,Amit Sharma,@amit712_2010,2023-01-15T14:38:06.000Z,"Amit Sharma
@amit712_2010
,
Jan 15","#joshimathsinking
Honorable Modi ji, people's eyes are now on you regarding Joshimath crisis.
NTPC suspicious or not,GOI should allow local people,with Govt authorities to inspect & Videography complete Tunnel.Must Read detail in Pics
@narendramodi
 @PMOIndia
 @AmitShah
 @atulsati
85",,,,,"['https://pbs.twimg.com/media/FmhUCm3aMAEOfDn?format=jpg&name=medium', 'https://pbs.twimg.com/media/FmhUDvJacAEiSYs?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FmhUI7uacAAqbhO?format=jpg&name=900x900', 'https://pbs.twimg.com/media/FmhUKTqaUAAaMs5?format=jpg&name=small']",https://twitter.com/amit712_2010/status/1614633026209873920
540,540,Dr Jwala Gurunath,@DrJwalaG,2023-01-15T07:13:13.000Z,"Dr Jwala Gurunath
@DrJwalaG
,
Jan 15","Modi government hasn't spared the ISRO too.
They want to project as well as possible...Even though Hindus eat..
Modi hai tho mumkin hai!
#joshimathsinking
The Indian Express
@IndianExpress
,
Jan 14
Several state-run institutions including ISRO have been directed by the National Disaster Management Authority and Uttarakhand govt not to interact with media or post on social media on the Joshimath situation without prior approval.

https://bit.ly/3GJsPuP
6
12
512",,,6.0,12,['https://pbs.twimg.com/profile_images/1064599601553047558/s09zzXz4_mini.jpg'],https://twitter.com/DrJwalaG/status/1614521066420064257
541,541,#शून्य_शून्य_मिलन#Zero_Meets_Zero Prof.KS Bhardwaj,@DrKSBhardwaj2,2023-01-15T11:34:07.000Z,"#शून्य_शून्य_मिलन#Zero_Meets_Zero Prof.KS Bhardwaj
@DrKSBhardwaj2
,
Jan 15","This means BJP governments want to hide truth about risks in hills due to #CharDhamCorridor.
Why?
It is evident that risks are more than 100%...
#joshimathsinking #JoshimathIsSinking #Joshimath
United India
@Unitedd_India
,
Jan 15
Failure of government to act on expert warnings seems to be at the root of the Joshimath crisis.

https://twitter.com/i/spaces/1jMJgLngzrgxL?s=20…
61",,,,,"['https://pbs.twimg.com/profile_images/1613070490725122049/HQtq3wOH_mini.jpg', 'https://pbs.twimg.com/media/FmfcwktXkAA1Sbh?format=jpg&name=small']",https://twitter.com/DrKSBhardwaj2/status/1614586726923796483
542,542,Samar,@Essarzed,2023-01-15T17:11:30.000Z,"Somer
@essarzed
,
Jan 15","By gagging the media and experts, will the desperately sad reality of Joshimath change?

#joshimathsinking #JoshimathIsSinking #BJP #Uttarakhand #accountability #Himalayas #Geology #ecology #environment
1
124",,,,1,[],https://twitter.com/Essarzed/status/1614671632139972608
543,543,Kallol Roy,@Kallol_Roy_,2023-01-15T21:12:12.000Z,"Kallol Roy
@Kallol_Roy_
,
Jan 16","The Indian State is singularly responsible for the present fate of #Joshimath.
#joshimathsinking #joshimathcrisis
Prashant Bhushan
@pbhushan1
,
Jan 15
Shocking!The activists&residents of Joshimath had gone to the Uttarakhand HC in June 21(after the Rishiganga disaster of Feb 21, in which 150 workers were buried in the tunnel of the Tapovan-Vishnugad hydel tunnel)to stop the Hydel projects. The HC dismissed it by imposing costs!
94",,,,,"['https://pbs.twimg.com/profile_images/1315182410623979520/9KIYyOKs_mini.jpg', 'https://pbs.twimg.com/media/FmhDo2PaUAMLWiP?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmhDpSgakAUdDVj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmhDpxcaYAMePRC?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmhDqNQacA8JcDR?format=jpg&name=360x360']",https://twitter.com/Kallol_Roy_/status/1614732203543658498
544,544,Down To Earth,@down2earthindia,2023-01-15T09:30:30.000Z,"down to earth
@down2earthindia
,
Jan 15","Should a new Joshimath be built? But where? #joshimathsinking #Joshimathcrisis #JoshimathSubsidence #JoshimathEmergency
@rajusajwan
www.downtoearth.org.in
New Joshimath: Activist demands town on the lines of 'New Tehri'. But where will it come up?
Land subsidence is a 'silent disaster' that has taken hold of the Uttarakhand Himalayas; around 500 villages in the state are already in a Joshimath-like situation
2
2
870",,,2.0,2,['https://pbs.twimg.com/card_img/1614555631096037377/pDmQvjXW?format=jpg&name=small'],https://twitter.com/down2earthindia/status/1614555616978034691
545,545,Ankur Jain,@ankurTwit,2023-01-15T04:59:03.000Z,"Ankur Jain
@ankurTwit
,
Jan 15","Disasters give warning if some1 is listening. The Himalayan warning is out there too read, act and minimize losses. Let's stop being defensive and ACT NOW, before it's too late
@PMOIndia
 @narendramodi
 #JoshimathSubsidence #joshimathsinking #Joshimath #HimachalPradesh #LANDSLIDE
1
88",,,,1,[],https://twitter.com/ankurTwit/status/1614487305062060033
546,546,Akhand Bharat Tv,@abt_live,2023-01-15T08:24:57.000Z,"Akhand Bharat Tv
@jabt_live
,
15 Jan","Explained | Why is the land sinking in https://abtlive.com/2023/01/11/explained-why-is-the-land-sinking-in-joshimath/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost… #joshimathtemperature #joshimathlatestnews # joshimathlandsubsidence #joshimathcrisis #joshimathnews #joshimathsinkingreason #joshimathsinking #joshimathtemple #joshimathupsc
abtlive.com
Explained | Why is the land sinking in Joshimath? abtlive
Source Link In October 2021, cracks first appeared in a few houses in Uttarakhand's Joshimath town. Over a year later, by January 10, 723 houses in all of the nine wards in the town had developed...
27",,,,,['https://pbs.twimg.com/card_img/1613134415886188544/Y8l1xMha?format=jpg&name=small'],https://twitter.com/abt_live/status/1614539121741135872
547,547,The Times Of India,@timesofindia,2023-01-15T08:20:00.000Z,"The Times Of India
@timesofindia
,
Jan 15","Time to look out for other Joshimaths

Many experts believe this bustling settlement on the slopes of the upper Alaknanda valley represents a microcosm of much that's going wrong across the Himalayas.

#Joshimath #JoshimathSinking
timesofindia.indiatimes.com
Time to look out for other Joshimaths. India News - Times of India
India News: Impact of unregulated construction and over-ambitious infrastructure projects visible across the Himalayan region.
1
7
3,274",,,1.0,7,['https://pbs.twimg.com/card_img/1614461129258041344/D52Ky5jC?format=jpg&name=small'],https://twitter.com/timesofindia/status/1614537873054699520
548,548,Anil Thakur,@AnilThakur_,2023-01-15T05:54:52.000Z,"Anil Thakur
@AnilThakur_
,
Jan 15","Modi government asks scientific institutions not to disclose data regarding Joshimath ground subsidence!
https://telegraphindia.com/india/indian-government-asks-scientific-institutions-not-to-disclose-data-regarding-joshimath-ground-subsidence/cid/1909954…
#joshimathsinking
telegraphindia.com
Center makes it JoSHH!math with gag order on land subsidence data
Move being seen as govt's reaction to NRSC uploading a preliminary report on their website with satellite images indicating a rapid sinking of the ground by 5.4cm in almost a fortnight
1
34",,,1.0,,['https://pbs.twimg.com/card_img/1614436245727285251/9ivsSZdH?format=jpg&name=small'],https://twitter.com/AnilThakur_/status/1614501351467421697
549,549,Shuba V Raghavan,@ShubaRaghavan,2023-01-15T10:12:54.000Z,"Shuba V Raghavan
@ShubaRaghavan
,
Jan 15","Data behind Joshimath sinking might expose national security details? #joshimathsinking
indiatoday.in
Joshimath: Uttarakhand tells state-run bodies not to share information without approval
The Uttarakhand government has informed the state-run bodies such as ISRO not to share information on Joshimath sinking without prior approval.
29",,,,,['https://pbs.twimg.com/card_img/1614355337011728385/vrFeFa60?format=jpg&name=small'],https://twitter.com/ShubaRaghavan/status/1614566288055238658
550,550,Deep@k,Deep@k,2023-01-15T04:30:07.000Z,"Deep@k
@deepak_rawat1
,
Jan 15","And thus Sarkar Bahadur saved #Joshimath.
#joshimathsinking
1
13
776",🤦,,1.0,13,['https://pbs.twimg.com/media/FmfJAdMaUAAoyVz?format=jpg&name=900x900'],https://twitter.com/deepak_rawat1/status/1614480021443457026
551,551,India News,@NetworkItv,2023-01-15T06:06:47.000Z,"India News
@NetworkItv
,
Jan 15","Land subsidence in Himachal after Uttarakhand, 80 bigha area in danger
#joshimathsinking #Joshimathcrisis #Uttarakhand #HimachalPradesh
@rashid_hashmi
1
2
141",,,1.0,2,['https://pbs.twimg.com/ext_tw_video_thumb/1614504284569337857/pu/img/IVu5ovm6cfssLLtL.jpg'],https://twitter.com/NetworkItv/status/1614504350793216000
552,552,Quint Hindi,@QuintHindi,2023-01-15T02:33:20.000Z,"The Quint
@QuintHindi
,
Jan 15","In Joshimath, the local residents are angry and are protesting. Their demand is to settle near Joshimath or give compensation to settle at the place of their choice. Local people do not want to go to relief camps. They all want rehabilitation at once.
#Joshimath #JoshimathSinking #JoshimathNews
19
34
1,921",,,19.0,34,['https://pbs.twimg.com/media/FmeuRNKaMAAO3oG.jpg'],https://twitter.com/QuintHindi/status/1614450631452004352
553,553,Madhusudan Dev,@devmadhusudan,2023-01-15T07:32:47.000Z,"Madhusudan Dev
@devmadhusudan
,
15 Jan","#joshimathcrisis #joshimathsinking
#joshimath
37",,,,,['https://pbs.twimg.com/media/Fmfy02PacAEbyUs?format=jpg&name=900x900'],https://twitter.com/devmadhusudan/status/1614525990205812739
554,554,India News,@NetworkItv,2023-01-15T06:00:03.000Z,"India news
@NetworkItv
,
Jan 15","Selang village is also getting situation like Joshimath
#joshimathsinking #Joshimathcrisis #Uttarakhand #SelangCracksUttarakhand
@rashid_hashmi
1
1
62",,,1.0,1,['https://pbs.twimg.com/ext_tw_video_thumb/1614502583951069184/pu/img/mnKYjJeWhOtR7DO1.jpg'],https://twitter.com/NetworkItv/status/1614502652502749184
555,555,Voice of Jaunpur,@VoiceOf_Jaunpur,2023-01-15T09:03:56.000Z,"Voice of Jaunpur
@VoiceOf_Jaunpur
,
Jan 15","ISRO people went berserk!
Released the report on Joshimath without the permission of the government.
These idiots thought that this country would be run with scientific thinking,
Stupid somewhere!
The Modi government put them to their senses,
Now issue the report and show it.
#ISRO
#joshimathsinking
4
6
156",,,4.0,6,['https://pbs.twimg.com/media/FmgHrwEaEAIfEYe?format=jpg&name=small'],https://twitter.com/VoiceOf_Jaunpur/status/1614548928799858688
556,556,Braj B Pandey,@BrajBSPandey,2023-01-15T08:45:13.000Z,"Braj B Pandey
@brajbaspandey
,
15 Jan","#भारत_जोडो_यत्रा
Dhari villagers are also angry with the construction on Alaknanda, they feel that the construction that big companies are doing is being done only on the basis of selfishness. The result was always the same from Kedar disaster to Joshimath.
#BharatJodoYatra
#JoshimathSinking #Joshimath
1
64",,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1614543983887409152/pu/img/cIPvoExz14vTTxEm.jpg'],https://twitter.com/BrajBSPandey/status/1614544220681043970
557,557,News1Indiatweet,@News1IndiaTweet,2023-01-15T04:50:55.000Z,"News1Indiatweet
@News1IndiaTweet
,
Jan 15","#Uttarakhand - Demolition work is going on at Hotel Malari Inn and Hotel Mount View in Joshimath due to landslide.

#uttarakhand #joshimathsinking #joshimath #joshimathsinking
2
3
263",,,2.0,3,"['https://pbs.twimg.com/media/FmfNepYakAIrP1j?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmfNgUraAAItgwI?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmfNkssaMAAmREC?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FmfNiX9agAEdDD5?format=jpg&name=360x360']",https://twitter.com/News1IndiaTweet/status/1614485256996032514
558,558,TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-15T12:28:51.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
,
Jan 15","The biggest crisis..Mission Joshimath
@pratimamishra04
 ,
@TheSamirAbbas
 ,
@sumairakh
 ,
@chaubeyvipin1
 , #joshimathsinking | #joshimathcrisis
1
1
2
577",,1.0,1.0,2,['https://pbs.twimg.com/amplify_video_thumb/1614596313693433856/img/nCSKijcgRl6uyMcj.jpg'],https://twitter.com/TV9Bharatvarsh/status/1614600501034889216
559,559,TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-15T09:16:05.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
,
Jan 15","More cracks in the ground... Help the government

#DelhiNews | #UttarakhandNews | #HindiNews | #JoshimathSinking |
@pratimamishra04
 ,
@chaubeyvipin1
9:19
86 views
1
2
361",,,1.0,2,[],https://twitter.com/TV9Bharatvarsh/status/1614551986741071872
560,560,Anis Hussain,@Anis_Husain,2023-01-15T07:31:59.000Z,"Anish Hussain
@Anis_Husain
,
Jan 15","Jaichand should be written on the #pamphlet, his lamp should be made and given to Nautiyal ji, he is charging full brokerage.
#joshimath #savejoshimath #joshimathsinking #Joshimathcrisis #joshimath #GodiMedia
2
5
233",🙋,,2.0,5,[],https://twitter.com/Anis_Husain/status/1614525790166847489
561,561,India News,@NetworkItv,2023-01-15T06:04:23.000Z,"India news
@NetworkItv
,
Jan 15","Politics now intensifies on Joshimath crisis
Congress President Mallikarjun Kharge targeted: Why did the Center ban the reports of agencies
#joshimathsinking #Joshimathcrisis #Uttarakhand #mallikarjunkharge
@rashid_hashmi
1
1
77",,,1.0,1,['https://pbs.twimg.com/ext_tw_video_thumb/1614503649383960577/pu/img/KA3XhywuevZ0Go27.jpg'],https://twitter.com/NetworkItv/status/1614503743877419008
562,562,Upreti Sisters,@SisterUpreti,2023-01-15T06:26:56.000Z,"Upreti Sisters
@SisterUpreti
,
Jan 15","Days pass in fear, nights roar,
Tearing from the eyes every moment, slowly the mountain.

#joshimathsinking #joshimath #uttarakhandnews #Uttarayan #Joshimathcrisis
@ArvindSati1
 @satiUpretiJyoti
 @NeerjaUpreti
 @atulsati1
5
11
362",😥,,5.0,11,['https://pbs.twimg.com/media/FmfjvSmakAAUUA5?format=jpg&name=small'],https://twitter.com/SisterUpreti/status/1614509419970318336
563,563,Ankit Sharma,@ankitsharmauk,2023-01-15T04:09:29.000Z,"Ankit Sharma
@ankitsharmauk
,
15 Jan","Only 20 percent of the area in Joshimath in Uttarakhand is at risk, says the state government. Secretary of State for Defence
@AjayBhattBJP4UK
 Said that this is a national disaster, there is no need to declare it. #JoshimathIsSinking #joshimathsinking #JoshimathSubsidence #Joshimathcrisis
1
2
371",,1.0,,2,['https://pbs.twimg.com/media/FmfESrkakAACYjn?format=jpg&name=small'],https://twitter.com/ankitsharmauk/status/1614474829297598466
