,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
561,@MonaAmbegaonkar,2023-01-15T08:05:51.000Z,"#Joshimath of the east, #Darjeeling Vikaas is Vinaash.
The Times Of India
@timesofindia
,
Jan 15
Ground is slipping under #Darjeeling's growing feet

Darjeeling's landslide-prone terrain is not suitable for heavy road and railway projects.

http://toi.in/TamRpY/a24gk
1
4
11
649","{'neg': 0.0, 'neu': 0.955, 'pos': 0.045, 'compound': 0.1779}",0.1779,pos
562,@theflawedonee,2023-01-15T05:37:29.000Z,"that they've censored ISRO's reports on #Joshimath and mainstream media is gonna portray it as the regular affairs just kills all your hope.

like it was basic shit, they don't even want that to become a public knowledge.
2
61","{'neg': 0.21, 'neu': 0.676, 'pos': 0.114, 'compound': -0.5457}",-0.5457,neg
563,@MabrinB,2023-01-15T11:37:07.000Z,"#JoshimathIsSinking
#GodiMedia is being gagged; as also the print/electronic media/SM.
GOVT running scared?
#Joshimath is a man-made disaster&perceived to be a natural one.
Brutal cover-up by a shameless #BJP Govt,at the Center&the State.
#Hindutva / temple politics haunting them?
Adnan Ali Khan
@AdnanAliKhan555
,
Jan 15
Everyone shut up… Bass Abdul is getting tired…
5
7
300","{'neg': 0.264, 'neu': 0.695, 'pos': 0.04, 'compound': -0.9163}",-0.9163,neg
564,@Brij17g,2023-01-16T09:20:36.000Z,"Supreme Court refuses to entertain plea seeking its intervention to declare crisis in Uttarakhand's Joshimath a national disaster.

#Joshimath #SupremeCourt
1
2
16
522","{'neg': 0.264, 'neu': 0.547, 'pos': 0.19, 'compound': -0.5106}",-0.5106,neg
565,@mshahi0024,2023-01-16T14:27:24.000Z,"Just like Mass lockdown Xodus, COVID mass death's due to Oxygen & recent Morbi deaths, Modi govt along with BJP State govt has successfully suppressed the news & voice of #Joshimath, seems to avoid giving Compensation or Proper rehabilitation?

#JoshimathSubsidence
1
9
21
446","{'neg': 0.048, 'neu': 0.778, 'pos': 0.175, 'compound': 0.7096}",0.7096,pos
566,@vishwamTOI,2023-01-16T05:26:21.000Z,"TOI edit
@TOIOpinion
,
Share, Don't Gag
NDMA edict to govt scientists on not talking about Joshimath will help no one, including government
#Joshimathcrisis #JoshimathIsSinking #Joshimath
1
16
28
1,916","{'neg': 0.066, 'neu': 0.724, 'pos': 0.209, 'compound': 0.577}",0.577,pos
567,@Sandhu_Lawyer,2023-01-16T11:51:58.000Z,"Sikhs never disappoint.
#joshimath
2:20
26 views
1
68","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.3089}",0.3089,pos
568,@BIJOY_AITC,2023-01-16T03:42:29.000Z,"'Talibani-Farman' issued against Joshi Math's truth... Media coverage' OFF

Name of development of #Joshimath, 25 thousand families are HOMELESS,

Tourism centers will be built for #Modiji's friends' hotel & resort business

#ShameOnBJPGovt
#JoshimathIsSinking
1
2
93","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4767}",0.4767,pos
569,@CyberAnonymous,2023-01-16T08:37:15.000Z,"timesofindia: 'More than 1 landslide/km between #Rishikesh and #Joshimath'

The report, which mapped the landslides in October last year, used Google Earth to show that ""21.4% of the recorded landslides with road blockages existed before.""

Read more: …
20","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
570,@_Upmanyu_speaks,2023-01-16T15:10:32.000Z,"hello
@AmitShah
 @pushkardhami
 @narendramodi
 he is openly instigating people to wage war against Govt. This is complete anarchy and a threat to national security. Don't forget U'khansd has border with China. He must be immediately arrested #Joshimath
56","{'neg': 0.224, 'neu': 0.689, 'pos': 0.088, 'compound': -0.8092}",-0.8092,neg
571,@Pushpa_Pandeya5,2023-01-16T16:15:51.000Z,"#Which party's government in India is responsible for the reckless development work in Joshimath #JoshimathKrisis #Nature #Himalayans
2
142","{'neg': 0.129, 'neu': 0.762, 'pos': 0.11, 'compound': -0.1027}",-0.1027,neg
572,@Anoopnautiyal1,2023-01-16T16:14:16.000Z,"Apart from all its difficulties, #Joshimath is facing 3 other, key challenges:

1. Rain/snow in Jan/Feb (winter)
2. Char Dham Yatra from May (pilgrimage season)
3. Rain from June/July (monsoon)

While the imminent is most critical, govt needs to plan ahead keeping all above in mind!
2
11
43
1,828","{'neg': 0.099, 'neu': 0.876, 'pos': 0.025, 'compound': -0.5838}",-0.5838,neg
573,@TimesNow,2023-01-16T09:12:13.000Z,"#Joshimath case in #SupremeCourt: Hearing resumes.

'Isn't the matter pending in the High Court?': CJI asks the petitioner.
@prathibhatweets
 with the latest updates.
2
2
2
3,485","{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.0191}",-0.0191,neg
574,@rizwanalam14,2023-01-16T20:13:13.000Z,"Most of the people in joshimath who are affected by the landslide are Dalits, it is caused by the widening of the roads, Dangerous Hydel Power Projects, Uncanny tunnels without proper study has caused major land fissures and slides and it is a diaster in the making . #joshimath
1
67","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5719}",-0.5719,neg
575,@Amit8Mehra,2023-01-16T10:09:56.000Z,"#Joshimath not national disaster: Supreme Court rejects plea.
2
80","{'neg': 0.397, 'neu': 0.389, 'pos': 0.214, 'compound': -0.4272}",-0.4272,neg
576,@GulistanNewsTV,2023-01-16T09:13:05.000Z,"#Joshimath land subsidence | SC refuses to entertain a plea seeking immediate intervention by it to direct Center to assist in reparation work & providing urgent relief to people of Joshimath
SC permits petitioner to approach U'khand HC with plea to declare it a national disaster
1
164","{'neg': 0.082, 'neu': 0.775, 'pos': 0.143, 'compound': 0.2732}",0.2732,pos
577,@tweetwalibai,2023-01-16T12:04:39.000Z,"All in the name of development. Another #joshimath
It'll all come crashing down one day.
Jahangir Ali
@Gaamuk
,
Jan 16
The Srinagar-Jammu highway continues to bleed. A significant tunnel damaged in Ramban district due to shooting stones. This is the same patch of road that has been undergoing expansion over the last two years
0:34
6,518 views
1
2
323","{'neg': 0.049, 'neu': 0.921, 'pos': 0.03, 'compound': -0.2732}",-0.2732,neg
578,@Trendsetting123,2023-01-16T05:27:14.000Z,"Dear PM
@narendramodi
Kindly share your thoughts on why is
#JoshimathIsSinking

#Joshimath what escalated the situation on the intervening night of January 2 & 3 https://downtoearth.org.in/news/urbanisation/joshimath-what-escalated-the-situation-on-the-intervening-night-of-january -2-3--87108…
@minicnair
 @RahulGandhi
 @SujataIndia1st
 @OfficeOfNG
 @VijaysMusings
 @RaniPadmaK
 @Puneetvizh
4
4
2
201","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.7906}",0.7906,pos
579,@Zed_Tells,2023-01-16T01:41:55.000Z,"Are disasters mandatory to rethink the environmental impact of an unrestrained and unplanned development?

#aQuestionEveryoneMustAsk

Similarities between #Kinnaur and
#joshimath

#read
www.zedtells.com
At the margins of politics of development
The development model of the Himalayas has led to the sinking of Joshimath. Kinnaur in the western Himalayas faces a similar situation.
7
7
260","{'neg': 0.067, 'neu': 0.909, 'pos': 0.024, 'compound': -0.5106}",-0.5106,neg
580,@BupendaMeitei,2023-01-16T16:44:48.000Z,"If #Joshimath doesn't open our eyes today, there will be large scale issues in our biodiversity.

Development must be calculated within the maximum carrying capacity of every land for at least 50 years of timeline, including the outside inflow & organic growth.
@Jairam_Ramesh
Kavita Upadhyay
@Upadhyay_Cavita
,
Jan 16
#joshimath
In Feb 2021 flood, 192 people died at dam sites near Joshimath; Locals approached Uttarakhand HC. CJ Raghvendra Chauhan & Justice Alok Verma gave a judgment calling petitioners “puppets” & imposing Rs 50,000 fine. My old report in @thewire_in.
https://thewire.in/environment/uttarakhand-high-court-floods-chamoli-petition-environmental-concerns…
Show this thread
1
83","{'neg': 0.052, 'neu': 0.868, 'pos': 0.081, 'compound': 0.4215}",0.4215,pos
581,@nomanssiddiqui,2023-01-16T10:36:11.000Z,"As the SC refuses to entertain a plea seeking immediate intervention in the reparation work in #Joshimath, here's an important thread. #Uttarakhand HC had earlier said 'Petitioners Are Merely Puppets At Hands Of An Unknown Puppeteer' for a PIL against hydro projects in Chamoli
Kavita Upadhyay
@Upadhyay_Cavita
,
Jan 16
#joshimath
In Feb 2021 flood, 192 people died at dam sites near Joshimath; Locals approached Uttarakhand HC. CJ Raghvendra Chauhan & Justice Alok Verma gave a judgment calling petitioners “puppets” & imposing Rs 50,000 fine. My old report in @thewire_in.
https://thewire.in/environment/uttarakhand-high-court-floods-chamoli-petition-environmental-concerns…
Show this thread
2
3
4
423","{'neg': 0.051, 'neu': 0.853, 'pos': 0.096, 'compound': 0.5106}",0.5106,pos
582,@kalantri_vijay,2023-01-16T11:16:26.000Z,"The #Joshimathcrisis have created havoc, and how development has taken place and permission has been given needs to be examined by independent experts so that such incidents don't occur. #joshimath
@PTI_News
 @PIB_India
 @the_news_21
 @News18India
44","{'neg': 0.1, 'neu': 0.848, 'pos': 0.051, 'compound': -0.4404}",-0.4404,neg
583,@jkmediasocial,2023-01-16T15:14:54.000Z,"Part of the mountain fell on the sight
#Uttarkhand #Joshimath #Joshimathcrisis #JoshimathIsSinking #trendingvideo #ViralVideos #landscape
3
581","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
584,@TheWeekLive,2023-01-16T11:18:00.000Z,"FROM THE MAGAZINE | Joshimath had become a shelter for visitors right from the times of Shankaracharya (CE 8th century) who set up a math at Badrinath. But over time, Joshimath grew.

Read the story by Prof. Charu Pant
https://theweek.in/theweek/statescan/2023/01/14/joshimath-sinking-reason-future-solution.html…

#joshimath #himalayanmountains
130","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
585,@IndiaToday,2023-01-16T08:48:11.000Z,"#OPINION | The fading lights between #Joshimath and #Jyotirmath

By
@mrkkjha
indiatoday.in
The fading lights between Joshimath and Jyotirmath. OPINION
Today, all eyes are fixed on Joshimath, watching what unfolds in the heartland of the Himalayas. The Prime Minister interpreted its seriousness to the Chief Minister of Uttarakhand.
8
11
1,741","{'neg': 0.024, 'neu': 0.976, 'pos': 0.0, 'compound': -0.0516}",-0.0516,neg
586,@Socialspot9,2023-01-16T08:42:17.000Z,"Mega Project and Mega Disaster. #joshimathcrisis #joshimath #joshimathsinking
Satish Acharya
@satishacharya
,
Jan 11
Crumbling Joshimath! #joshimath
25","{'neg': 0.215, 'neu': 0.785, 'pos': 0.0, 'compound': -0.6588}",-0.6588,neg
587,@kavirajnand,2023-01-16T21:28:18.000Z,"The fading lights between Joshimath and Jyotirmath

OPINION
@IndiaToday
 on #JoshimathCrisis #Jyotirmath #JoshimathSinking #Joshimath

Comments #AcrossTheLines by #KaushalKishore on 16/1/2023
@NarendraModi
 @AmitShah
 @PushkarDhami
 @MediaSurya
 @SanjeevSanyal
indiatoday.in
The fading lights between Joshimath and Jyotirmath. OPINION
Today, all eyes are fixed on Joshimath, watching what unfolds in the heartland of the Himalayas. The Prime Minister interpreted its seriousness to the Chief Minister of Uttarakhand.
4
8
125","{'neg': 0.019, 'neu': 0.981, 'pos': 0.0, 'compound': -0.0516}",-0.0516,neg
588,@barandbench,2023-01-16T07:27:00.000Z,"#SupremeCourt hears plea seeking it's intervention into the land subsidence in Uttarakhand's #Joshimath town

CJI DY Chandrachud: Has the Uttarakhand HC taken note of it? Please verify and come back to us at 2 pm. Because once we intervene, the HC cannot look into it
3
9
35
19.3K","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.3182}",0.3182,pos
589,@deccannewshg,2023-01-16T11:52:12.000Z,"Supreme Court Refuses to Hear Request Over Uttarakhand's Sinking Town.

Click here: https://deccannews.live/general/supreme-court-refuses-to-hear-request-over-uttarakhands-sinking-town/…

#badrinath
#hemkundsahib
#HighCourtOrder
#joshimath
#StateGovernment
#SupremeCourt
#supremecourtlawforder
#UnionGovernment
#uttarakhand
#UttarakhandHighCourt
52","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.5574}",0.5574,pos
590,@timesofindia,2023-01-16T09:24:44.000Z,"#Joshimath crisis: SC asks Swami Avimukteshwaranand to move #Uttarakhand HC for relief, rehabilitation of affected persons (PTI)
1
36
7,713","{'neg': 0.23, 'neu': 0.645, 'pos': 0.125, 'compound': -0.3818}",-0.3818,neg
591,@AbodeOfRudra,2023-01-16T11:42:43.000Z,"#joshimath #joshimathcrisis
People are losing their patience.
IYCAnsari
@AbdurRa10416436
,
Jan 16
The 'Joshimath subsidence: Satellite-based preliminary result' has been deleted from the website of National Remote Sensing Center of ISRO. This thread includes the screenshot, original pdf & web archive of the deleted page. Information is a basic right in any democracy.
Show this thread
1
42","{'neg': 0.046, 'neu': 0.914, 'pos': 0.04, 'compound': -0.0772}",-0.0772,neg
592,@iqubalcnbr,2023-01-16T16:01:20.000Z,"The people of #Joshimath have been affected by the policies of the central and state government. So they should be properly intervened by both the governments. #JoshimathIsSinking

1.2 lakh rupees as compensation for the 15+ lakh worth property isn't justice. #joshimathcrisis
Pragya Mishra
@PragyaLive
,
Jan 12
In Joshimath, instead of a house worth 15-20 lakhs..1.5 lakh compensation is a joke..Government should change the compensation rules..rehabilitate policy over time.. @pushkardhami #Joshimathcrisis
0:22
24.1K views
67","{'neg': 0.057, 'neu': 0.893, 'pos': 0.05, 'compound': -0.1471}",-0.1471,neg
593,@down2earthindia,2023-01-16T10:30:30.000Z,"Several remote villages around Joshimath have reported cracks in buildings and fields since December 25, 2022. #Joshimath #JoshimathIsSinking
@rajusajwan
www.downtoearth.org.in
Joshimath: Subsidence in several Uttarakhand villages since December 25, 2022
Down To Earth ground report finds widening cracks in remote villages around Joshimath
2
667","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
594,@boomlive_in,2023-01-16T05:31:07.000Z,"#Joshimath | Usha, who has spent over 10 days in the shelter, told BOOM, ""The government has not said anything about what happens to the government's schools...Our children should also be provided with books and pens so that they can do their homework. ""
boomlive.in
'Where Will We Go Now?': Joshimath Residents Wait In Limbo Amid Disaster | BOOM
BOOM spoke to several residents on the ground who have been displaced because of the land subsidence in the area. They are worried about how they will make ends meet and where they will settle if...
2
492","{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.743}",-0.743,neg
595,@TheQuint,2023-01-16T14:11:52.000Z,"As homes of residents continue to get uprooted in #Uttarakhand's #Joshimath, Prakash Bhotiyal's family of 11 are now cramped into two rooms of their 11-room guest house. The other rooms in their house have developed wide cracks and are not fit to live in or accommodate guests.
1
1
18
3,754","{'neg': 0.042, 'neu': 0.958, 'pos': 0.0, 'compound': -0.2755}",-0.2755,neg
596,@Shrutikakk,2023-01-16T09:07:18.000Z,"Noting that Uttarakhand HC is already seisin of situation regarding land sinking crisis in #Joshimath & has also directed for constitution of SIT to study the same, SC disposes plea filed by seer who had sought its intervention
@NewIndianXpress
 @TheMornStandard
1
2
6
653","{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
597,@shakyamitra,2023-01-16T20:48:03.000Z,"Greater accessibility with improved public transport and affordable accommodation..not to forget India's population being what it is…While govts should be blamed for not foreseeing an episode like #Joshimath but are our hill stations even designed to take the load they do…
67","{'neg': 0.076, 'neu': 0.803, 'pos': 0.121, 'compound': 0.2617}",0.2617,pos
